minutes_watched,clv,region_western_europe,region_anglosphere,region_rest,channel_facebook,channel_friend,channel_google,channel_instagram,channel_linkedin,channel_other,channel_twitter,channel_youtube
429.0,173.53,0,1,0,0,0,0,0,0,1,0,0
641.0,36.0,0,0,1,0,0,0,0,1,0,0,0
34.0,49.5,0,0,1,0,0,0,0,1,0,0,0
1394.0,119.0,0,0,1,0,1,0,0,0,0,0,0
1560.0,146.86,0,1,0,0,0,0,0,0,0,0,1
113.0,25.65,0,0,1,0,0,1,0,0,0,0,0
75.0,30.04,0,1,0,0,0,0,0,0,0,0,1
2690.0,25.65,0,0,1,0,1,0,0,0,0,0,0
96.0,207.2,1,0,0,0,0,0,1,0,0,0,0
550.0,74.86,1,0,0,1,0,0,0,0,0,0,0
0.0,174.0,0,0,1,0,0,0,0,0,0,0,1
1961.0,96.99,0,0,1,0,1,0,0,0,0,0,0
430.0,63.63,0,0,1,0,1,0,0,0,0,0,0
8480.0,161.8,0,0,1,0,0,0,0,0,0,0,1
36.0,174.0,0,1,0,0,0,0,0,0,0,0,1
149.0,174.0,0,1,0,0,0,1,0,0,0,0,0
1422.0,64.8,0,0,1,0,0,0,0,0,0,0,1
1153.0,68.15,0,0,1,0,0,1,0,0,0,0,0
203.0,167.73,1,0,0,0,0,0,0,1,0,0,0
0.0,172.78,0,1,0,0,0,0,0,0,1,0,0
1945.0,304.72,1,0,0,0,1,0,0,0,0,0,0
36.0,321.97,0,1,0,1,0,0,0,0,0,0,0
3225.0,64.8,0,1,0,0,0,0,0,0,1,0,0
2186.0,96.99,0,0,1,0,0,1,0,0,0,0,0
4.0,136.02,0,0,1,0,0,0,0,0,1,0,0
6.0,184.44,0,1,0,0,0,0,0,0,0,0,1
190.0,174.0,0,1,0,0,0,1,0,0,0,0,0
2.0,36.0,0,1,0,0,1,0,0,0,0,0,0
1205.0,91.5,0,0,1,1,0,0,0,0,0,0,0
146.0,183.5,0,1,0,0,0,0,0,0,0,0,1
170.0,36.0,0,0,1,0,0,0,0,0,1,0,0
316.0,293.44,1,0,0,0,0,0,0,1,0,0,0
584.0,216.86,0,1,0,0,1,0,0,0,0,0,0
12584.0,48.6,0,0,1,0,0,0,0,0,0,0,1
638.0,164.0,0,0,1,0,0,0,0,0,0,1,0
333.0,19.0,0,0,1,0,0,0,0,0,1,0,0
969.0,137.98,0,1,0,0,0,1,0,0,0,0,0
1276.0,174.0,0,0,1,0,0,0,0,1,0,0,0
822.0,183.37,0,1,0,0,0,1,0,0,0,0,0
94.0,97.0,0,0,1,0,0,0,0,0,1,0,0
69.0,172.78,0,1,0,0,0,0,0,0,0,0,1
6938.0,183.09,1,0,0,0,1,0,0,0,0,0,0
442.0,36.0,0,0,1,0,0,1,0,0,0,0,0
15260.0,35.7,0,0,1,0,0,0,0,0,0,0,1
7.0,219.14,1,0,0,0,0,0,0,1,0,0,0
656.0,219.14,1,0,0,0,0,0,0,0,0,0,1
12552.0,36.0,0,1,0,0,0,0,0,1,0,0,0
1249.0,97.14,1,0,0,0,0,1,0,0,0,0,0
473.0,207.34,1,0,0,0,0,1,0,0,0,0,0
1017.0,174.73,0,1,0,0,0,0,1,0,0,0,0
76.0,44.68,0,0,1,0,0,1,0,0,0,0,0
10.0,348.0,0,1,0,0,0,0,0,0,1,0,0
175.0,36.0,0,1,0,0,0,0,0,0,0,0,1
0.0,138.0,0,1,0,0,0,0,0,1,0,0,0
128.0,184.44,0,1,0,0,0,0,0,0,0,0,1
378.0,72.0,0,1,0,0,0,0,0,0,0,0,1
78.0,96.99,0,0,1,0,0,0,0,0,0,0,1
8727.0,97.0,0,1,0,0,0,1,0,0,0,0,0
1191.0,145.2,1,0,0,0,0,0,0,0,0,0,1
136.0,290.84,1,0,0,0,0,0,0,0,1,0,0
566.0,184.44,0,1,0,0,0,0,0,0,1,0,0
2393.0,36.0,0,1,0,0,1,0,0,0,0,0,0
1917.0,184.44,0,1,0,0,1,0,0,0,0,0,0
416.0,36.0,0,0,1,0,0,0,0,1,0,0,0
522.0,19.0,0,0,1,0,0,0,0,0,0,0,1
141.0,143.99,1,0,0,0,0,1,0,0,0,0,0
600.0,174.0,0,0,1,0,0,0,0,0,0,0,1
2395.0,63.63,0,0,1,0,0,0,1,0,0,0,0
71.0,206.5,1,0,0,0,0,0,1,0,0,0,0
6194.0,183.98,0,1,0,0,1,0,0,0,0,0,0
1419.0,210.54,1,0,0,0,0,0,0,0,0,0,1
784.0,96.98,0,0,1,0,0,1,0,0,0,0,0
18048.0,36.0,0,0,1,0,0,0,0,0,0,0,1
10244.0,91.5,0,0,1,0,0,0,0,0,1,0,0
47.0,138.0,0,1,0,0,1,0,0,0,0,0,0
1769.0,27.0,0,0,1,0,0,0,0,1,0,0,0
385.0,97.0,0,0,1,0,0,0,0,0,0,0,1
1580.0,315.12,0,1,0,1,0,0,0,0,0,0,0
1073.0,36.0,0,0,1,0,0,0,0,0,0,1,0
798.0,64.8,0,0,1,0,0,0,0,0,0,0,1
22438.0,303.44,0,0,1,0,0,0,0,1,0,0,0
69.0,348.0,0,0,1,0,0,0,0,1,0,0,0
1373.0,64.58,0,1,0,0,0,0,0,0,0,0,1
72.0,138.0,0,0,1,0,0,0,0,0,0,0,1
1018.0,239.43,0,1,0,0,0,0,0,1,0,0,0
155.0,130.0,0,1,0,0,0,1,0,0,0,0,0
245.0,143.0,0,1,0,0,0,1,0,0,0,0,0
390.0,184.44,0,1,0,0,0,0,0,0,0,0,1
3324.0,71.75,0,1,0,0,0,0,1,0,0,0,0
471.0,72.57,0,0,1,0,0,0,0,0,0,0,1
537.0,19.0,0,0,1,0,0,0,0,0,0,0,1
171.0,99.0,0,1,0,0,0,1,0,0,0,0,0
37.0,52.06,0,1,0,0,0,0,0,1,0,0,0
654.0,173.99,0,1,0,0,0,0,0,0,0,0,1
0.0,99.0,0,1,0,0,0,0,0,0,1,0,0
383.0,183.95,0,1,0,0,0,0,0,0,0,0,1
86.0,173.76,0,1,0,0,0,0,0,0,0,0,1
344.0,97.0,0,1,0,0,0,1,0,0,0,0,0
401.0,99.0,0,0,1,0,1,0,0,0,0,0,0
1332.0,91.5,0,0,1,1,0,0,0,0,0,0,0
3220.0,207.35,1,0,0,0,0,1,0,0,0,0,0
127.0,130.0,0,1,0,0,0,0,1,0,0,0,0
989.0,184.43,0,1,0,0,0,0,0,0,0,0,1
1927.0,19.0,0,0,1,0,1,0,0,0,0,0,0
4.0,149.99,0,1,0,0,0,1,0,0,0,0,0
128.0,138.0,1,0,0,0,0,0,0,0,0,0,1
306.0,174.0,0,1,0,0,0,0,0,0,0,0,1
1610.0,64.8,0,1,0,0,0,0,0,0,1,0,0
412.0,159.54,0,1,0,0,0,0,0,0,1,0,0
804.0,211.71,1,0,0,0,0,1,0,0,0,0,0
403.0,239.96,0,1,0,0,0,1,0,0,0,0,0
6999.0,190.8,0,0,1,0,0,1,0,0,0,0,0
63.0,294.0,0,1,0,0,0,1,0,0,0,0,0
548.0,91.8,0,0,1,0,0,0,0,0,0,0,1
2172.0,348.0,1,0,0,0,0,0,0,0,0,0,1
5057.0,272.22,1,0,0,0,0,1,0,0,0,0,0
1120.0,147.0,0,0,1,0,0,0,0,0,1,0,0
3187.0,36.0,0,1,0,0,0,0,0,0,0,0,1
355.0,62.22,0,0,1,0,0,1,0,0,0,0,0
99.0,51.0,0,0,1,0,0,1,0,0,0,0,0
2679.0,97.0,0,0,1,0,0,0,0,1,0,0,0
6174.0,184.44,0,0,1,0,0,0,0,0,0,0,1
169.0,93.72,0,1,0,0,0,0,0,0,0,0,1
1565.0,99.01,0,1,0,0,0,1,0,0,0,0,0
4094.0,66.0,1,0,0,0,0,0,1,0,0,0,0
111.0,27.0,0,1,0,0,0,0,0,0,0,0,1
408.0,49.6,0,1,0,0,0,0,0,1,0,0,0
240.0,77.31,0,0,1,0,1,0,0,0,0,0,0
146.0,33.31,1,0,0,0,0,0,1,0,0,0,0
2339.0,174.0,0,0,1,0,0,0,0,0,0,0,1
0.0,348.0,0,1,0,0,0,1,0,0,0,0,0
165.0,174.54,0,0,1,0,0,0,0,0,0,0,1
1396.0,174.6,0,1,0,0,0,1,0,0,0,0,0
734.0,26.99,0,1,0,0,0,0,0,0,0,0,1
1256.0,19.0,0,0,1,0,0,1,0,0,0,0,0
0.0,173.41,0,1,0,0,0,0,0,1,0,0,0
307.0,19.0,0,0,1,0,0,1,0,0,0,0,0
426.0,215.88,0,1,0,0,0,0,0,0,0,0,1
101.0,173.54,0,1,0,0,0,1,0,0,0,0,0
11929.0,18.0,0,0,1,0,0,0,0,0,0,0,1
341.0,97.36,0,1,0,0,0,0,0,0,0,0,1
0.0,91.5,0,0,1,0,0,1,0,0,0,0,0
1168.0,14.25,0,0,1,0,0,1,0,0,0,0,0
1989.0,25.65,0,1,0,0,0,1,0,0,0,0,0
78.0,85.93,1,0,0,0,0,0,0,0,0,0,1
9438.0,19.0,0,0,1,0,1,0,0,0,0,0,0
3490.0,134.89,0,1,0,0,0,0,1,0,0,0,0
471.0,174.0,0,1,0,0,0,0,0,0,0,0,1
310.0,174.0,0,1,0,0,0,0,0,0,0,0,1
589.0,206.94,1,0,0,0,0,0,0,0,1,0,0
305.0,77.3,0,0,1,1,0,0,0,0,0,0,0
263.0,215.13,0,0,1,0,0,0,0,0,0,0,1
440.0,36.0,0,0,1,0,0,0,0,0,0,0,1
49.0,27.0,0,1,0,0,0,0,0,0,0,0,1
452.0,72.04,0,1,0,1,0,0,0,0,0,0,0
62.0,174.0,0,1,0,0,0,0,0,0,0,0,1
3953.0,232.06,0,0,1,0,0,1,0,0,0,0,0
2971.0,174.0,0,0,1,0,0,0,0,0,0,0,1
11.0,56.9,0,0,1,0,0,0,0,0,0,0,1
85.0,96.99,1,0,0,0,1,0,0,0,0,0,0
374.0,208.67,1,0,0,0,0,0,0,0,0,0,1
2803.0,93.39,0,1,0,0,0,0,0,0,0,0,1
260.0,36.0,0,0,1,0,0,0,0,0,0,0,1
107.0,147.0,0,0,1,0,0,0,0,1,0,0,0
10.0,36.0,0,0,1,0,0,0,0,0,0,0,1
919.0,48.6,0,0,1,0,0,0,0,0,0,0,1
262.0,174.98,0,1,0,0,0,0,0,0,0,0,1
480.0,164.0,0,0,1,0,1,0,0,0,0,0,0
1082.0,174.0,0,1,0,0,0,0,0,0,0,0,1
1035.0,148.83,0,0,1,0,0,0,0,0,0,0,1
199.0,184.44,0,1,0,0,0,0,0,0,0,0,1
22.0,401.78,0,0,1,0,0,0,0,0,0,1,0
322.0,62.22,0,0,1,0,0,0,0,0,0,0,1
132.0,348.0,0,1,0,0,0,0,0,0,1,0,0
26.0,19.0,0,0,1,0,0,0,0,0,0,0,1
2186.0,34.2,0,0,1,0,0,1,0,0,0,0,0
618.0,174.0,0,1,0,0,1,0,0,0,0,0,0
216.0,138.0,0,1,0,0,1,0,0,0,0,0,0
679.0,44.37,0,0,1,0,0,1,0,0,0,0,0
121.0,184.44,0,1,0,0,0,0,0,0,0,0,1
4.0,184.44,0,1,0,0,0,0,0,0,0,0,1
581.0,174.6,0,1,0,0,0,0,0,0,0,0,1
681.0,170.05,1,0,0,0,0,0,0,1,0,0,0
4735.0,167.75,0,0,1,0,0,0,0,0,0,0,1
1840.0,72.57,0,0,1,0,0,0,0,0,0,0,1
0.0,184.44,1,0,0,0,0,0,0,0,0,0,1
765.0,129.6,0,0,1,0,0,1,0,0,0,0,0
650.0,209.12,1,0,0,0,0,0,0,0,0,0,1
1413.0,48.6,0,1,0,0,0,1,0,0,0,0,0
76.0,194.86,1,0,0,0,0,0,0,0,0,0,1
370.0,240.0,0,1,0,0,0,0,0,0,0,0,1
40.0,149.99,0,0,1,0,0,0,0,0,0,0,1
748.0,208.66,1,0,0,0,0,1,0,0,0,0,0
260.0,240.0,0,1,0,0,0,0,0,0,0,0,1
45.0,185.12,0,1,0,0,0,0,0,0,0,0,1
76.0,36.0,0,1,0,0,0,0,0,0,0,0,1
1507.0,48.6,0,0,1,0,0,1,0,0,0,0,0
644.0,19.0,0,0,1,0,1,0,0,0,0,0,0
150.0,36.0,0,0,1,0,0,0,0,1,0,0,0
363.0,138.64,1,0,0,1,0,0,0,0,0,0,0
225.0,240.0,0,0,1,0,0,0,0,0,0,0,1
11332.0,14.25,0,0,1,0,1,0,0,0,0,0,0
156.0,19.0,0,0,1,0,0,0,0,0,0,0,1
0.0,77.3,0,1,0,0,0,0,0,1,0,0,0
6441.0,176.79,0,0,1,0,0,0,0,0,0,0,1
2484.0,65.37,1,0,0,1,0,0,0,0,0,0,0
116.0,240.0,0,1,0,0,0,0,0,0,1,0,0
6445.0,64.8,0,1,0,0,0,0,0,0,0,0,1
188.0,19.0,0,0,1,0,1,0,0,0,0,0,0
360.0,43.2,1,0,0,0,0,0,0,1,0,0,0
94.0,91.5,0,0,1,0,0,0,0,0,0,0,1
5592.0,19.0,0,0,1,0,0,0,0,0,0,0,1
4407.0,77.4,0,0,1,0,1,0,0,0,0,0,0
1601.0,174.0,0,1,0,0,0,1,0,0,0,0,0
109.0,239.99,0,0,1,0,0,0,0,0,0,0,1
848.0,119.0,0,0,1,0,0,0,1,0,0,0,0
2004.0,184.44,0,1,0,0,1,0,0,0,0,0,0
11.0,178.99,0,1,0,0,0,0,0,0,0,0,1
4.0,348.0,0,0,1,0,0,1,0,0,0,0,0
106.0,174.0,0,0,1,0,0,0,0,0,1,0,0
143.0,184.44,0,1,0,0,0,0,0,0,1,0,0
3005.0,150.04,0,0,1,0,0,0,0,0,1,0,0
226.0,32.21,1,0,0,0,0,0,0,0,0,0,1
1837.0,96.99,0,0,1,0,0,0,0,0,0,0,1
958.0,176.66,1,0,0,0,0,0,0,0,0,0,1
100.0,137.51,0,0,1,0,0,0,1,0,0,0,0
1634.0,327.61,1,0,0,0,0,0,1,0,0,0,0
1827.0,96.99,0,0,1,0,0,1,0,0,0,0,0
803.0,174.79,0,0,1,0,0,0,0,0,0,0,1
173.0,16.15,0,0,1,0,1,0,0,0,0,0,0
75.0,179.73,1,0,0,0,1,0,0,0,0,0,0
0.0,29.0,0,1,0,0,0,0,0,0,0,0,1
520.0,27.0,0,1,0,0,0,0,0,0,0,0,1
226.0,174.0,0,1,0,0,0,0,0,0,0,0,1
1920.0,72.57,0,0,1,0,0,0,0,0,0,0,1
99.0,164.0,0,0,1,0,0,0,0,1,0,0,0
515.0,184.44,0,1,0,0,0,0,0,0,0,0,1
2739.0,184.44,0,1,0,0,0,0,0,0,0,0,1
135.0,19.0,0,0,1,0,0,0,0,0,0,0,1
1289.0,214.79,0,1,0,0,0,0,0,0,0,0,1
5001.0,143.35,1,0,0,0,1,0,0,0,0,0,0
378.0,138.58,1,0,0,1,0,0,0,0,0,0,0
692.0,171.94,1,0,0,1,0,0,0,0,0,0,0
405.0,72.57,0,0,1,1,0,0,0,0,0,0,0
7886.0,274.8,0,1,0,0,0,1,0,0,0,0,0
74.0,138.19,0,1,0,0,1,0,0,0,0,0,0
362.0,213.22,1,0,0,0,0,1,0,0,0,0,0
1924.0,293.0,0,0,1,0,1,0,0,0,0,0,0
953.0,34.2,1,0,0,0,0,0,1,0,0,0,0
2551.0,348.0,0,0,1,0,0,0,0,1,0,0,0
11060.0,59.04,0,0,1,0,0,0,0,1,0,0,0
440.0,68.15,0,0,1,0,0,0,0,0,0,0,1
340.0,130.0,0,1,0,0,0,1,0,0,0,0,0
232.0,138.0,0,1,0,0,0,0,0,0,0,0,1
26.0,138.0,0,1,0,0,1,0,0,0,0,0,0
1043.0,84.14,0,0,1,0,0,0,1,0,0,0,0
74.0,169.41,0,1,0,0,0,0,0,0,0,0,1
1159.0,164.0,0,0,1,0,0,1,0,0,0,0,0
1604.0,25.65,0,0,1,0,0,1,0,0,0,0,0
3014.0,64.8,0,0,1,0,0,0,0,1,0,0,0
137.0,138.28,0,1,0,0,0,0,0,0,0,0,1
1152.0,72.57,0,0,1,0,0,0,1,0,0,0,0
19.0,138.0,0,1,0,1,0,0,0,0,0,0,0
2995.0,138.0,0,0,1,0,0,0,0,0,1,0,0
1521.0,19.0,0,0,1,0,0,0,0,0,0,0,1
435.0,138.13,0,1,0,0,0,0,0,0,1,0,0
272.0,138.0,0,1,0,0,0,1,0,0,0,0,0
292.0,149.99,0,0,1,1,0,0,0,0,0,0,0
373.0,138.0,0,1,0,0,0,1,0,0,0,0,0
32.0,72.57,1,0,0,0,1,0,0,0,0,0,0
0.0,163.66,1,0,0,0,0,0,0,1,0,0,0
1138.0,138.0,0,1,0,0,0,0,0,0,0,0,1
2.0,143.0,0,1,0,0,0,1,0,0,0,0,0
5724.0,138.0,0,1,0,0,0,0,0,1,0,0,0
170.0,138.01,0,1,0,0,0,0,0,1,0,0,0
109.0,138.0,0,0,1,0,0,1,0,0,0,0,0
30.0,237.15,0,0,1,0,0,0,0,1,0,0,0
0.0,138.0,0,1,0,0,0,0,0,1,0,0,0
605.0,138.33,0,1,0,0,0,0,0,1,0,0,0
161.0,138.0,0,0,1,0,0,0,1,0,0,0,0
484.0,72.57,0,0,1,0,0,0,0,0,1,0,0
1014.0,75.2,0,0,1,0,0,0,0,0,0,0,1
99.0,72.57,0,0,1,0,0,0,0,0,0,0,1
271.0,143.0,0,1,0,0,0,0,0,0,0,0,1
32.0,138.83,0,1,0,0,0,0,0,1,0,0,0
259.0,138.0,0,1,0,0,0,0,1,0,0,0,0
777.0,138.0,0,1,0,0,0,0,0,0,0,0,1
418.0,137.74,0,0,1,0,0,0,0,0,0,0,1
1477.0,138.0,0,1,0,0,0,0,0,1,0,0,0
839.0,72.57,0,0,1,0,0,0,0,1,0,0,0
26.0,72.57,0,0,1,0,0,1,0,0,0,0,0
18.0,164.96,1,0,0,0,0,0,0,1,0,0,0
4053.0,138.0,0,1,0,0,0,0,0,0,0,0,1
1316.0,137.97,0,1,0,0,0,0,0,0,0,0,1
46.0,138.0,0,1,0,0,0,0,0,0,0,0,1
630.0,138.0,0,1,0,0,0,0,0,0,0,0,1
11.0,138.0,0,1,0,0,0,1,0,0,0,0,0
601.0,138.0,0,1,0,0,0,0,0,1,0,0,0
779.0,72.57,0,0,1,0,0,0,0,1,0,0,0
77.0,138.0,0,1,0,0,0,0,0,1,0,0,0
939.0,138.0,0,1,0,0,0,0,0,0,0,0,1
196.0,138.0,0,0,1,0,0,1,0,0,0,0,0
2.0,138.0,0,1,0,0,0,0,0,1,0,0,0
52.0,138.0,0,1,0,0,0,0,0,0,1,0,0
256.0,138.0,0,0,1,0,0,0,0,1,0,0,0
4.0,72.55,0,0,1,0,0,1,0,0,0,0,0
432.0,138.0,0,1,0,0,0,0,0,0,0,0,1
3446.0,64.8,0,0,1,0,0,0,0,0,0,0,1
2248.0,97.02,0,0,1,0,1,0,0,0,0,0,0
29.0,137.99,0,1,0,1,0,0,0,0,0,0,0
219.0,138.66,0,0,1,0,0,1,0,0,0,0,0
34.0,72.57,0,0,1,0,0,0,0,0,0,0,1
1.0,138.0,0,0,1,0,0,0,0,1,0,0,0
702.0,72.57,0,0,1,0,0,0,0,1,0,0,0
103.0,72.57,0,0,1,0,0,1,0,0,0,0,0
775.0,138.0,0,1,0,0,1,0,0,0,0,0,0
217.0,75.2,0,0,1,0,0,0,0,0,0,0,1
34.0,142.9,0,1,0,0,0,0,0,0,0,0,1
137.0,149.99,0,1,0,0,0,0,0,0,1,0,0
3263.0,143.77,0,0,1,1,0,0,0,0,0,0,0
125.0,143.0,0,1,0,0,0,0,0,0,1,0,0
1757.0,121.0,0,1,0,0,0,0,0,0,1,0,0
6.0,143.0,0,1,0,0,0,0,0,0,0,0,1
45.0,143.0,0,1,0,0,0,0,0,0,1,0,0
4.0,78.87,0,0,1,0,0,1,0,0,0,0,0
2536.0,184.27,0,1,0,0,1,0,0,0,0,0,0
0.0,75.2,0,0,1,0,1,0,0,0,0,0,0
2.0,178.99,1,0,0,0,0,0,0,0,0,0,1
2406.0,19.0,0,0,1,0,0,0,0,0,0,0,1
91.0,174.87,1,0,0,0,0,1,0,0,0,0,0
79.0,143.0,0,1,0,0,0,1,0,0,0,0,0
5940.0,77.3,0,0,1,0,0,1,0,0,0,0,0
119.0,151.0,0,1,0,0,0,0,0,0,0,0,1
167.0,143.0,0,0,1,0,0,1,0,0,0,0,0
328.0,143.0,0,1,0,0,0,0,0,0,0,0,1
487.0,143.0,0,0,1,0,0,0,0,0,0,0,1
1180.0,174.34,1,0,0,0,0,0,1,0,0,0,0
896.0,143.0,0,0,1,1,0,0,0,0,0,0,0
5401.0,75.2,0,0,1,1,0,0,0,0,0,0,0
228.0,164.0,0,0,1,0,0,0,0,0,1,0,0
3989.0,36.0,0,1,0,0,1,0,0,0,0,0,0
75.0,147.0,0,1,0,0,0,0,0,0,0,0,1
3455.0,99.01,0,1,0,0,0,0,0,0,1,0,0
0.0,146.48,0,0,1,0,0,1,0,0,0,0,0
22.0,147.0,0,1,0,1,0,0,0,0,0,0,0
527.0,77.3,0,0,1,0,0,0,0,0,0,0,1
0.0,76.94,0,0,1,0,0,0,0,1,0,0,0
31.0,77.3,0,0,1,0,1,0,0,0,0,0,0
308.0,183.97,1,0,0,0,0,0,0,0,0,0,1
59.0,36.0,0,1,0,0,0,0,0,0,0,0,1
1348.0,146.96,0,0,1,0,0,0,0,0,0,0,1
0.0,147.0,0,1,0,0,0,0,0,0,0,0,1
627.0,151.0,0,1,0,0,0,0,0,0,1,0,0
19.0,79.41,0,0,1,0,0,0,0,0,0,0,1
534.0,147.0,0,1,0,0,0,0,0,0,1,0,0
197.0,82.04,0,0,1,0,0,0,1,0,0,0,0
417.0,183.35,1,0,0,0,0,0,0,1,0,0,0
0.0,146.58,0,0,1,0,0,0,0,1,0,0,0
887.0,146.78,0,1,0,0,1,0,0,0,0,0,0
1951.0,19.0,0,0,1,0,1,0,0,0,0,0,0
2302.0,147.0,0,1,0,0,0,0,0,1,0,0,0
51.0,151.0,0,0,1,0,0,0,0,0,0,0,1
40.0,36.0,0,1,0,0,0,0,0,0,1,0,0
623.0,151.0,0,0,1,0,0,1,0,0,0,0,0
28.0,151.0,0,0,1,0,0,0,0,1,0,0,0
0.0,79.4,0,0,1,0,0,0,1,0,0,0,0
349.0,79.4,0,0,1,0,0,0,0,0,0,0,1
355.0,19.0,0,0,1,0,0,0,0,1,0,0,0
277.0,19.0,0,0,1,0,0,0,1,0,0,0,0
83.0,79.4,0,0,1,0,1,0,0,0,0,0,0
808.0,79.4,0,0,1,0,1,0,0,0,0,0,0
31.0,79.41,0,0,1,0,0,1,0,0,0,0,0
49.0,49.53,0,1,0,0,0,0,0,1,0,0,0
160.0,36.0,0,1,0,0,0,0,0,0,0,0,1
484.0,78.54,1,0,0,0,0,0,1,0,0,0,0
360.0,79.41,0,0,1,0,0,0,0,0,1,0,0
3908.0,62.22,0,0,1,0,0,0,0,1,0,0,0
669.0,79.41,0,0,1,0,0,0,0,1,0,0,0
11.0,19.0,0,0,1,0,0,1,0,0,0,0,0
1540.0,151.0,0,0,1,0,0,0,0,0,0,0,1
2193.0,151.54,0,1,0,0,0,0,0,0,0,0,1
273.0,156.0,0,1,0,0,0,0,1,0,0,0,0
122.0,151.0,0,1,0,0,1,0,0,0,0,0,0
658.0,184.97,1,0,0,0,0,1,0,0,0,0,0
306.0,156.0,0,1,0,0,0,0,0,0,1,0,0
38.0,151.0,0,1,0,0,0,0,0,1,0,0,0
1997.0,151.0,0,1,0,0,0,0,0,0,0,0,1
27.0,151.0,0,1,0,0,0,0,0,0,0,0,1
49.0,151.0,0,1,0,0,1,0,0,0,0,0,0
211.0,150.81,0,1,0,0,0,1,0,0,0,0,0
0.0,151.0,0,1,0,0,0,0,0,0,1,0,0
145.0,79.4,0,0,1,0,0,0,0,0,0,1,0
1464.0,188.15,1,0,0,0,0,1,0,0,0,0,0
302.0,79.41,0,0,1,0,1,0,0,0,0,0,0
0.0,151.0,0,0,1,1,0,0,0,0,0,0,0
1025.0,151.28,0,1,0,0,1,0,0,0,0,0,0
3646.0,151.22,0,1,0,0,0,0,0,0,0,0,1
1423.0,151.0,0,0,1,0,0,1,0,0,0,0,0
12.0,151.4,0,1,0,1,0,0,0,0,0,0,0
5103.0,174.63,0,1,0,0,0,1,0,0,0,0,0
1110.0,82.04,0,0,1,0,0,0,1,0,0,0,0
6.0,163.53,0,1,0,0,0,1,0,0,0,0,0
1612.0,174.37,0,1,0,0,0,0,0,1,0,0,0
60.0,160.0,0,0,1,0,1,0,0,0,0,0,0
1.0,184.85,1,0,0,0,0,0,0,0,0,0,1
1446.0,82.04,0,0,1,0,0,1,0,0,0,0,0
1917.0,156.0,0,1,0,0,0,0,0,0,0,0,1
2485.0,82.04,0,0,1,0,0,0,0,1,0,0,0
326.0,36.0,0,1,0,0,0,0,1,0,0,0,0
492.0,187.97,1,0,0,0,0,0,0,0,0,0,1
66.0,86.24,0,0,1,0,0,1,0,0,0,0,0
1158.0,188.64,1,0,0,0,0,0,0,1,0,0,0
540.0,156.0,0,1,0,0,0,0,0,0,0,0,1
287.0,164.0,0,1,0,0,0,1,0,0,0,0,0
292.0,160.0,0,1,0,0,0,0,0,0,0,0,1
186.0,179.0,1,0,0,0,0,0,1,0,0,0,0
1220.0,64.8,0,1,0,0,0,0,0,0,1,0,0
1776.0,82.03,0,0,1,0,0,0,1,0,0,0,0
605.0,155.64,0,1,0,0,0,0,0,0,0,0,1
2.0,91.5,0,0,1,0,1,0,0,0,0,0,0
173.0,82.04,0,0,1,1,0,0,0,0,0,0,0
11.0,155.72,0,1,0,0,0,1,0,0,0,0,0
304.0,156.0,0,0,1,0,0,0,0,0,0,0,1
96.0,191.89,0,0,1,0,0,1,0,0,0,0,0
599.0,164.0,0,1,0,0,0,0,0,0,0,0,1
157.0,156.45,0,1,0,0,1,0,0,0,0,0,0
483.0,192.22,0,0,1,0,0,0,0,0,0,0,1
444.0,160.17,0,1,0,0,0,0,0,0,0,0,1
81.0,160.0,0,1,0,0,0,0,0,0,1,0,0
1933.0,119.0,0,0,1,0,0,1,0,0,0,0,0
21.0,160.0,0,0,1,0,0,0,0,0,0,0,1
64.0,160.0,0,1,0,0,0,0,0,0,1,0,0
103.0,160.0,0,1,0,0,0,1,0,0,0,0,0
178.0,209.26,0,1,0,0,0,1,0,0,0,0,0
0.0,160.0,0,0,1,0,0,0,0,0,0,1,0
12.0,159.82,0,1,0,0,0,0,0,0,0,0,1
462.0,64.83,0,1,0,0,1,0,0,0,0,0,0
387.0,159.96,0,0,1,0,0,1,0,0,0,0,0
1309.0,84.14,0,0,1,0,0,0,0,0,1,0,0
10590.0,64.8,0,1,0,0,0,1,0,0,0,0,0
0.0,160.0,0,1,0,0,0,0,0,0,1,0,0
723.0,64.8,0,0,1,0,0,0,0,0,0,0,1
258.0,192.0,0,1,0,0,0,0,0,0,1,0,0
0.0,216.4,0,1,0,0,1,0,0,0,0,0,0
181.0,86.24,0,0,1,0,0,0,0,1,0,0,0
213.0,84.14,0,0,1,0,0,0,0,1,0,0,0
1432.0,151.21,0,1,0,0,0,0,0,0,0,0,1
309.0,159.82,0,1,0,1,0,0,0,0,0,0,0
308.0,84.14,0,0,1,0,0,0,0,0,0,0,1
1311.0,163.53,0,1,0,0,1,0,0,0,0,0,0
197.0,86.24,1,0,0,0,0,0,0,0,0,0,1
0.0,49.5,0,1,0,0,0,1,0,0,0,0,0
134.0,164.0,0,1,0,0,0,0,0,0,0,0,1
84.0,86.24,0,0,1,0,1,0,0,0,0,0,0
2667.0,164.0,0,1,0,0,0,0,1,0,0,0,0
113.0,164.0,0,1,0,0,0,0,0,0,0,0,1
46.0,164.0,0,1,0,0,0,0,0,0,0,0,1
18.0,164.0,0,0,1,0,0,0,0,0,0,0,1
36.0,164.0,0,1,0,0,0,1,0,0,0,0,0
